customer_id,order_number,delivery_date,delivery_week,final_payment_status,time_to_pay,payment_method,custom_meal_selection,state,channel,engagement_score,num_prior_orders_failed,num_prior_orders_unpaid,avg_recipe_rating
7974,7259,20200210,2020-W07,Paid,5,W,No,F,F2,1,0,0,
7975,6322,20200211,2020-W07,Paid,5,W,No,B,F2,19,3,0,
7976,9122,20200208,2020-W07,Cancelled,,X,Unknown,B,F1,1,3,0,
7986,8570,20200212,2020-W07,Paid,5,Z,Yes,D,P,57,5,0,3.83
7987,8733,20200209,2020-W07,Paid,5,Z,No,G,A1,66,11,0,
8008,20984,20200211,2020-W07,Paid,5,Z,No,G,D,11,4,0,
8012,22741,20200209,2020-W07,Paid,5,Z,Yes,G,F2,34,0,0,
8013,4507,20200208,2020-W07,Cancelled,,W,Unknown,G,F2,5,3,0,
8015,20113,20200209,2020-W07,Paid,5,W,Yes,F,H,5,3,0,
8023,2380,20200211,2020-W07,Paid,7,X,Yes,B,I,1,0,0,3.20
8024,20657,20200210,2020-W07,Paid,5,Z,No,A,O,69,30,0,
8027,15453,20200208,2020-W07,Paid,2,Z,No,B,F2,57,2,0,
8035,5082,20200210,2020-W07,Unpaid,,W,No,B,F2,4,1,1,
8039,13219,20200210,2020-W07,Paid,26,Z,Yes,F,F1,50,20,0,4.00
8041,18195,20200210,2020-W07,Unpaid,,W,No,F,O,1,1,0,
8042,15913,20200210,2020-W07,Paid,2,W,Yes,B,P,1,0,0,
8046,5903,20200209,2020-W07,Paid,2,W,Yes,B,F2,5,1,0,
8047,9117,20200212,2020-W07,Paid,5,W,No,F,F2,5,0,0,
8048,14782,20200210,2020-W07,Paid,2,Z,Yes,D,F2,40,17,0,3.22
8049,8190,20200208,2020-W07,Paid,43,X,Yes,G,H,26,10,0,3.22
8050,7265,20200211,2020-W07,Paid,1,Z,No,F,F2,58,18,0,
8052,10056,20200211,2020-W07,Unpaid,,Z,Yes,F,O,48,14,0,
8056,23754,20200210,2020-W07,Paid,72,W,No,G,F2,15,0,0,
8058,18802,20200211,2020-W07,Paid,24,Z,Yes,G,F2,20,0,0,3.50
8063,21961,20200210,2020-W07,Paid,2,W,No,F,F1,23,11,0,
8070,11723,20200210,2020-W07,Unpaid,,W,Yes,G,F2,3,1,0,
8087,23704,20200211,2020-W07,Paid,5,Z,Yes,G,F2,37,8,0,3.50
8088,60,20200209,2020-W07,Paid,2,X,Yes,F,A2,19,1,1,3.33
8089,7749,20200212,2020-W07,Paid,21,Z,No,F,O,1,1,1,
8093,23278,20200209,2020-W07,Paid,1,W,Yes,G,F1,8,3,0,
8095,14147,20200210,2020-W07,Unpaid,,W,No,G,F1,1,0,0,
8096,17341,20200210,2020-W07,Paid,1,X,Yes,D,H,39,0,0,3.67
8103,43,20200210,2020-W07,Paid,24,X,No,D,F2,29,0,0,
8109,4001,20200211,2020-W07,Paid,22,Z,Yes,A,O,24,11,0,
8111,21166,20200211,2020-W07,Paid,2,Z,Yes,D,F2,36,9,0,2.67
8114,23067,20200208,2020-W07,Cancelled,,X,Unknown,G,F2,7,4,0,
8115,7727,20200209,2020-W07,Paid,5,Z,Yes,D,P,1,0,0,
8116,11354,20200212,2020-W07,Paid,32,Z,Yes,F,F1,40,8,0,
8117,16744,20200212,2020-W07,Paid,1,W,Yes,F,F1,12,3,0,
8125,23380,20200212,2020-W07,Cancelled,,Z,Unknown,F,F2,2,1,1,
8126,8279,20200210,2020-W07,Paid,15,Z,Yes,G,F2,28,11,0,
8134,16808,20200208,2020-W07,Unpaid,,Z,No,G,F1,2,1,1,
8137,1308,20200208,2020-W07,Paid,5,W,No,E,S,3,3,1,
8138,22175,20200208,2020-W07,Paid,395,W,No,G,H,1,0,0,
8140,3009,20200210,2020-W07,Paid,7,W,Yes,D,F2,1,0,0,
8141,11469,20200212,2020-W07,Paid,5,Z,Yes,B,F2,14,2,0,3.53
8143,11900,20200211,2020-W07,Paid,2,Z,Yes,B,S,1,0,0,
8144,3317,20200210,2020-W07,Paid,6,W,Yes,B,A1,4,0,0,
8145,22771,20200208,2020-W07,Paid,1,Z,Yes,B,E,4,1,0,
8153,16427,20200212,2020-W07,Paid,5,Z,Yes,F,F2,8,5,0,
8157,17168,20200208,2020-W07,Paid,4,Z,Yes,G,F2,5,3,0,
8160,5312,20200208,2020-W07,Paid,5,W,No,D,P,37,16,0,
8164,1206,20200212,2020-W07,Paid,483,Z,No,B,S,33,5,1,
8167,17095,20200208,2020-W07,Paid,365,Z,No,B,F2,1,0,0,
8168,24401,20200211,2020-W07,Paid,269,W,No,B,D,53,6,0,
8169,6811,20200208,2020-W07,Paid,195,Z,Yes,G,F2,1,0,0,
8172,5178,20200212,2020-W07,Paid,2,W,Yes,F,F2,30,0,0,
8173,11237,20200209,2020-W07,Refunded,1,Z,Yes,G,F1,7,0,0,
8183,19898,20200210,2020-W07,Unpaid,,Z,No,D,S,15,2,1,
8185,17294,20200211,2020-W07,Paid,9,Z,Yes,D,F1,2,1,0,
8187,703,20200208,2020-W07,Paid,5,Z,Yes,E,F2,21,1,0,4.00
8188,21443,20200211,2020-W07,Paid,1,X,Yes,D,F3,16,2,0,
8190,13214,20200210,2020-W07,Paid,219,Z,No,D,A2,13,3,1,
8192,13223,20200211,2020-W07,Paid,1,X,Yes,D,A1,7,1,0,
8193,1067,20200208,2020-W07,Paid,16,W,Yes,F,S,16,1,0,
8194,15039,20200212,2020-W07,Paid,2,W,Yes,B,F3,5,0,0,
8195,21575,20200210,2020-W07,Paid,5,X,Yes,E,F1,2,0,0,
8198,16229,20200210,2020-W07,Paid,1,Z,Yes,A,A2,24,11,0,
8199,15696,20200211,2020-W07,Unpaid,,W,No,F,O,1,0,0,
8203,4811,20200210,2020-W07,Cancelled,,W,Unknown,D,O,7,0,0,
8204,22951,20200208,2020-W07,Unpaid,,Z,Yes,G,S,8,2,0,
8208,14817,20200209,2020-W07,Paid,5,Z,Yes,F,D,60,2,0,3.82
8209,19918,20200211,2020-W07,Paid,15,W,No,F,A2,15,0,0,4.00
8210,16794,20200208,2020-W07,Paid,1,W,Yes,D,F1,7,1,0,
8212,9456,20200208,2020-W07,Paid,5,Z,No,E,S,41,9,0,3.83
8214,18978,20200210,2020-W07,Paid,16,Z,No,F,F2,1,0,0,
8219,14990,20200210,2020-W07,Paid,16,W,No,F,F2,1,0,0,
8221,17509,20200210,2020-W07,Paid,5,W,No,G,H,27,8,0,
8222,9447,20200211,2020-W07,Paid,9,X,Yes,B,O,4,0,0,
8223,1720,20200212,2020-W07,Paid,5,X,No,F,F2,21,0,0,2.50
8231,4817,20200211,2020-W07,Paid,5,X,Yes,F,D,14,0,0,
8232,12318,20200211,2020-W07,Paid,23,V,Yes,G,S,41,3,0,
8235,21776,20200208,2020-W07,Paid,101,W,Yes,F,F1,5,3,0,
8243,6805,20200208,2020-W07,Paid,15,W,Yes,B,F2,35,21,0,3.00
8245,10758,20200208,2020-W07,Paid,6,W,Yes,F,F1,11,8,0,
8250,2418,20200208,2020-W07,Paid,395,Z,No,F,F2,2,0,0,
8252,21790,20200208,2020-W07,Paid,1,Z,Yes,G,F2,7,0,0,2.50
8255,8520,20200209,2020-W07,Paid,77,Z,No,F,D,49,7,0,
8257,9063,20200211,2020-W07,Paid,16,W,Yes,G,D,25,2,0,4.00
8258,17336,20200208,2020-W07,Paid,6,Z,Yes,D,F2,8,6,0,
8259,24313,20200208,2020-W07,Paid,2,Z,Yes,G,S,5,1,0,
8260,3848,20200210,2020-W07,Paid,26,W,Yes,D,A1,11,1,0,
8261,466,20200208,2020-W07,Paid,2,W,Yes,E,S,8,1,0,
8267,620,20200211,2020-W07,Paid,5,Z,No,G,S,11,1,0,3.67
8273,237,20200209,2020-W07,Paid,11,W,Yes,F,P,64,45,1,3.71
8278,17525,20200210,2020-W07,Paid,26,W,Yes,F,F1,7,8,0,3.36
8281,7123,20200209,2020-W07,Paid,1,Z,Yes,G,F2,57,1,0,4.00
8283,14119,20200210,2020-W07,Paid,1,Z,No,F,O,4,3,2,
8284,24625,20200212,2020-W07,Paid,2,Z,Yes,B,F2,11,2,0,
8290,23510,20200209,2020-W07,Paid,5,Z,Yes,D,F2,25,7,0,
8293,3282,20200208,2020-W07,Paid,5,W,No,B,H,2,0,0,
8297,20530,20200210,2020-W07,Paid,2,Z,Yes,F,S,49,0,0,1.00
8300,17480,20200211,2020-W07,Paid,41,X,No,G,F2,2,0,0,
8304,10995,20200210,2020-W07,Paid,2,Z,Yes,D,F2,5,2,1,
8306,955,20200212,2020-W07,Paid,18,Z,Yes,B,F2,1,0,0,
8311,21827,20200208,2020-W07,Paid,5,W,No,B,S,3,1,0,
8316,18989,20200211,2020-W07,Paid,29,W,Yes,B,F2,21,10,0,4.00
8320,7759,20200208,2020-W07,Paid,6,Z,Yes,B,F1,22,5,2,3.50
8323,549,20200210,2020-W07,Cancelled,,W,Unknown,G,F2,6,0,0,
8328,14574,20200210,2020-W07,Paid,5,W,No,B,A2,64,2,0,3.47
8333,57,20200208,2020-W07,Paid,120,W,No,E,F1,2,1,0,
8335,18238,20200211,2020-W07,Paid,5,W,Yes,A,P,63,14,0,2.22
8336,7458,20200210,2020-W07,Paid,70,Z,No,F,H,58,4,0,
8337,3515,20200208,2020-W07,Paid,2,W,Yes,B,F1,59,16,0,
8342,23537,20200210,2020-W07,Paid,5,Z,Yes,G,P,71,33,0,
8344,17624,20200212,2020-W07,Paid,281,Z,No,D,F2,4,3,2,
8346,11022,20200208,2020-W07,Paid,15,Z,Yes,D,F3,6,2,0,2.75
8348,13720,20200209,2020-W07,Paid,5,Z,Yes,F,F1,59,8,0,
8349,10967,20200209,2020-W07,Paid,12,X,Yes,G,F1,4,0,0,
8351,19996,20200208,2020-W07,Unpaid,,W,Yes,G,F2,5,4,1,
8353,5230,20200211,2020-W07,Paid,5,Z,Yes,B,F2,41,10,0,
8354,24139,20200210,2020-W07,Paid,2,W,Yes,B,H,63,0,0,
8363,14585,20200209,2020-W07,Paid,2,W,Yes,E,S,23,4,1,
8372,4285,20200208,2020-W07,Paid,2,W,Yes,F,F1,1,0,0,
8383,283,20200211,2020-W07,Paid,5,W,Yes,F,F2,15,0,0,
8384,5985,20200208,2020-W07,Paid,4,W,No,A,S,10,2,0,
8386,24102,20200211,2020-W07,Cancelled,,X,Unknown,F,F2,1,0,0,
8387,17453,20200208,2020-W07,Paid,5,Z,No,G,F2,5,1,0,
8389,16242,20200209,2020-W07,Paid,2,W,Yes,D,A2,7,2,0,3.33
8397,16467,20200210,2020-W07,Paid,1,W,Yes,F,I,1,0,0,3.00
8398,24442,20200209,2020-W07,Paid,121,Z,Yes,D,F2,5,3,0,3.50
8399,13347,20200208,2020-W07,Paid,2,Z,Yes,F,F1,46,9,0,
8401,13979,20200210,2020-W07,Paid,2,Z,Yes,F,F2,4,0,0,
8414,9179,20200210,2020-W07,Paid,2,Z,No,F,H,6,1,0,
8416,21653,20200209,2020-W07,Paid,7,Z,Yes,D,S,52,26,0,
8417,11305,20200211,2020-W07,Paid,9,W,Yes,D,F2,65,4,0,
8426,24041,20200208,2020-W07,Paid,79,X,Unknown,D,F2,6,2,0,
8431,8886,20200210,2020-W07,Paid,2,W,Yes,F,E,46,11,0,
8436,18798,20200212,2020-W07,Paid,23,W,Yes,B,F2,2,2,0,
8439,11026,20200211,2020-W07,Paid,5,Z,Yes,D,E,8,4,0,
8440,20772,20200211,2020-W07,Paid,4,Z,Yes,A,F2,2,0,0,
8442,9761,20200209,2020-W07,Paid,5,W,No,F,D,14,1,0,
8443,1013,20200208,2020-W07,Paid,5,Z,Yes,G,O,36,21,0,
8448,7374,20200208,2020-W07,Unpaid,,Z,Yes,F,F1,3,1,0,4.00
8449,9525,20200210,2020-W07,Paid,5,Z,Yes,D,F1,5,2,0,
8451,11074,20200210,2020-W07,Paid,13,X,Yes,G,A2,3,2,0,3.00
8452,24028,20200209,2020-W07,Other,,Z,Unknown,G,F1,2,0,0,
8453,18344,20200208,2020-W07,Paid,19,Z,Yes,D,F1,1,0,0,
8454,5607,20200211,2020-W07,Paid,15,Z,Yes,F,H,8,2,0,
8455,83,20200209,2020-W07,Paid,106,Z,Yes,B,D,47,2,2,
8456,8519,20200210,2020-W07,Paid,9,W,Yes,D,A2,58,13,0,4.00
8471,1647,20200211,2020-W07,Paid,5,Z,Yes,G,H,9,3,0,3.00
8476,18339,20200208,2020-W07,Paid,1,Z,No,B,F2,38,36,0,
8478,9781,20200208,2020-W07,Paid,4,W,Yes,D,S,24,3,0,3.50
8481,19658,20200208,2020-W07,Paid,1,W,No,E,F2,7,2,0,4.00
8482,20117,20200211,2020-W07,Paid,5,Z,Yes,B,F2,1,0,0,
8483,3615,20200211,2020-W07,Unpaid,,Z,No,D,F2,1,0,0,
8486,10897,20200208,2020-W07,Paid,2,W,Yes,F,H,1,0,0,
8488,16579,20200210,2020-W07,Paid,5,W,Yes,F,S,4,3,0,
8489,13806,20200208,2020-W07,Unpaid,,Z,Yes,G,F1,6,3,0,
8491,9118,20200208,2020-W07,Paid,2,W,Yes,D,H,4,3,0,2.00
8497,12157,20200210,2020-W07,Paid,5,W,Yes,G,F2,50,21,0,3.50
8498,8763,20200208,2020-W07,Paid,364,W,Yes,G,H,5,4,1,3.57
8500,12241,20200208,2020-W07,Paid,491,W,No,A,O,8,6,1,
8501,21237,20200211,2020-W07,Paid,2,Z,No,B,H,4,4,0,
8502,7460,20200208,2020-W07,Paid,16,W,No,F,S,2,0,0,
8506,8772,20200210,2020-W07,Paid,1,X,Yes,D,F1,1,0,0,
8507,9855,20200210,2020-W07,Paid,1,Z,Yes,F,F2,9,2,0,4.00
8508,1115,20200209,2020-W07,Paid,2,Z,Yes,G,F2,24,4,0,
8509,10382,20200210,2020-W07,Paid,1,W,Yes,F,O,24,1,0,
8516,940,20200210,2020-W07,Paid,2,Z,Yes,G,F2,4,1,0,
8517,8961,20200210,2020-W07,Paid,5,W,Yes,F,S,2,0,0,
8518,7321,20200208,2020-W07,Paid,6,W,No,G,E,1,0,0,
8522,421,20200208,2020-W07,Unpaid,,Z,Yes,G,H,1,0,0,
8524,4142,20200209,2020-W07,Paid,632,W,Yes,G,F3,11,9,4,
8525,9768,20200210,2020-W07,Paid,5,W,No,G,D,13,1,0,
8527,13795,20200208,2020-W07,Paid,23,W,No,F,A1,3,3,0,
8530,4203,20200208,2020-W07,Paid,2,Z,No,B,P,2,0,0,
8533,19681,20200210,2020-W07,Paid,23,Z,Yes,F,F1,12,3,1,3.00
8535,4668,20200208,2020-W07,Paid,163,W,Yes,B,H,2,1,0,
8536,5315,20200208,2020-W07,Paid,5,Z,No,E,F2,21,9,0,
8539,4157,20200210,2020-W07,Paid,5,W,Yes,D,F3,8,2,0,
8540,9208,20200211,2020-W07,Paid,15,V,Yes,F,F1,62,3,0,3.50
8543,7094,20200210,2020-W07,Paid,1,W,Yes,G,F1,51,3,0,
8547,10539,20200211,2020-W07,Paid,73,Z,Yes,F,A2,31,10,0,
8548,17912,20200211,2020-W07,Paid,2,W,No,G,I,1,0,0,
8552,4692,20200208,2020-W07,Unpaid,,Z,No,G,F1,3,2,2,
8553,3872,20200210,2020-W07,Paid,5,Z,Yes,D,H,5,5,0,
8570,9585,20200209,2020-W07,Paid,56,Z,Yes,D,A1,8,2,0,
8573,4036,20200211,2020-W07,Paid,5,Z,Yes,G,E,23,1,0,4.00
8581,18728,20200210,2020-W07,Paid,5,Z,Yes,B,F2,50,17,0,
8584,15935,20200209,2020-W07,Paid,19,Z,Yes,D,F2,26,11,0,2.50
8587,17699,20200211,2020-W07,Paid,15,W,Yes,B,H,52,34,0,4.00
8589,1915,20200211,2020-W07,Paid,68,X,No,G,F2,51,1,0,
8593,3043,20200209,2020-W07,Paid,34,W,Yes,G,S,46,38,1,4.00
8600,21481,20200211,2020-W07,Paid,5,W,Yes,G,S,21,13,0,2.13
8608,5918,20200210,2020-W07,Paid,25,Z,No,B,F2,49,22,0,3.67
8612,8343,20200210,2020-W07,Paid,5,W,Yes,B,H,6,4,0,3.40
8616,23590,20200209,2020-W07,Paid,15,Z,Yes,G,D,21,13,0,3.00
8623,24595,20200209,2020-W07,Paid,1,Z,Yes,F,O,34,22,0,3.33
8627,15157,20200208,2020-W07,Paid,1,W,Yes,B,F2,3,0,0,
8628,21131,20200210,2020-W07,Paid,9,X,Yes,B,F3,5,2,0,3.36
8630,8883,20200210,2020-W07,Paid,5,Z,Yes,G,S,18,1,0,
8635,5730,20200211,2020-W07,Paid,5,Z,No,F,P,46,4,0,
8643,17082,20200208,2020-W07,Paid,26,W,Yes,B,S,2,0,0,
8651,15867,20200209,2020-W07,Paid,5,W,Yes,G,S,9,2,0,
8657,18664,20200211,2020-W07,Paid,3,Z,Yes,F,F2,7,0,0,4.00
8659,22208,20200208,2020-W07,Paid,1,Z,No,E,F2,8,1,0,3.67
8660,3309,20200209,2020-W07,Paid,2,Z,Yes,F,F1,47,0,0,
8667,6323,20200209,2020-W07,Unpaid,,Z,No,F,F2,16,0,0,
8669,5337,20200208,2020-W07,Paid,145,W,No,G,F2,6,0,0,
8670,15890,20200212,2020-W07,Cancelled,,X,Unknown,B,F2,1,1,0,
8672,9786,20200208,2020-W07,Paid,5,W,Yes,D,F2,6,1,0,
8680,16721,20200210,2020-W07,Paid,501,Z,No,G,F2,1,0,0,
8683,10259,20200208,2020-W07,Cancelled,,X,Unknown,G,F2,37,3,0,
8685,8381,20200211,2020-W07,Paid,15,Z,Yes,G,F2,42,0,0,
8687,8642,20200209,2020-W07,Paid,2,X,Yes,F,F2,3,1,0,4.00
8700,13164,20200209,2020-W07,Paid,5,Z,Yes,D,S,16,4,1,4.00
8701,15652,20200212,2020-W07,Paid,2,W,Yes,F,F2,1,0,0,
8702,21202,20200208,2020-W07,Paid,5,Z,Yes,D,H,3,2,0,
8703,21503,20200209,2020-W07,Paid,2,W,Yes,F,H,14,1,0,
8709,11470,20200209,2020-W07,Paid,1,Z,Yes,F,F2,6,0,0,
8710,11437,20200208,2020-W07,Paid,5,Z,Yes,D,F2,53,9,0,
8711,19744,20200210,2020-W07,Paid,1,W,Yes,G,F2,4,2,0,
8715,19953,20200210,2020-W07,Paid,23,Z,Yes,E,F2,21,8,0,3.25
8716,2084,20200209,2020-W07,Paid,5,W,No,F,D,18,1,0,
8717,16035,20200209,2020-W07,Paid,5,W,Yes,B,E,63,7,0,
8729,23177,20200208,2020-W07,Paid,1,Z,Yes,B,S,3,0,0,4.00
8731,2970,20200209,2020-W07,Paid,38,Z,Yes,F,O,5,0,0,
8740,24391,20200209,2020-W07,Paid,8,W,Yes,D,I,14,10,0,
8742,14740,20200209,2020-W07,Paid,1,Z,Yes,G,H,46,0,0,
8743,14462,20200208,2020-W07,Paid,5,W,Yes,A,F1,6,0,0,
8746,14333,20200208,2020-W07,Paid,5,Z,Yes,B,D,10,0,0,
8748,24330,20200210,2020-W07,Paid,501,W,Yes,G,F2,1,0,0,
8749,4197,20200210,2020-W07,Paid,5,Z,Yes,F,F2,27,3,0,
8756,23415,20200212,2020-W07,Paid,47,W,Yes,F,F2,7,0,0,
8758,18395,20200211,2020-W07,Paid,5,W,No,F,D,52,22,1,
8759,11378,20200209,2020-W07,Paid,2,Z,No,E,F1,9,0,0,
8760,24195,20200210,2020-W07,Paid,5,Z,No,F,F2,56,26,0,3.82
8762,2540,20200209,2020-W07,Paid,1,Z,Yes,G,F2,2,1,0,
8774,8467,20200210,2020-W07,Paid,2,Z,Yes,F,E,9,4,0,3.89
8775,1602,20200210,2020-W07,Paid,5,W,Yes,D,S,15,1,0,
8777,4552,20200208,2020-W07,Paid,1,W,Yes,B,A2,2,0,0,3.67
8780,6423,20200211,2020-W07,Paid,13,Z,Yes,F,D,4,0,0,
8781,2847,20200212,2020-W07,Paid,209,X,No,B,O,13,6,1,
8784,19262,20200211,2020-W07,Paid,15,Z,Yes,F,S,58,5,0,
8788,10306,20200208,2020-W07,Paid,15,Z,Yes,D,F3,15,5,0,3.17
8790,19649,20200209,2020-W07,Paid,22,W,Yes,D,H,10,0,0,
8791,3560,20200210,2020-W07,Paid,1,W,Yes,D,F2,8,4,0,
8792,20612,20200211,2020-W07,Unpaid,,Z,Yes,F,O,3,3,1,
8794,3279,20200211,2020-W07,Paid,6,W,Yes,F,S,24,14,2,
8796,24415,20200212,2020-W07,Paid,5,X,No,B,F2,7,2,0,4.00
8801,13768,20200212,2020-W07,Paid,1,W,Yes,D,O,1,0,0,
8802,11031,20200212,2020-W07,Paid,5,W,Yes,F,F2,2,0,0,
8804,7165,20200210,2020-W07,Paid,1,Z,Yes,G,F1,4,0,0,
8805,15370,20200209,2020-W07,Paid,1,Z,Yes,D,F3,4,0,0,
8809,20588,20200209,2020-W07,Paid,2,Z,Yes,F,D,64,4,0,3.67
8810,13660,20200212,2020-W07,Paid,22,W,Yes,D,H,4,3,0,2.00
8811,16772,20200208,2020-W07,Paid,1,Z,Yes,F,F2,3,1,0,
8820,8702,20200210,2020-W07,Paid,5,Z,No,D,H,62,12,0,3.69
8826,5261,20200211,2020-W07,Paid,2,W,Yes,B,H,19,0,0,3.82
8836,1587,20200211,2020-W07,Paid,141,W,Yes,B,H,7,0,0,
8837,3858,20200211,2020-W07,Paid,146,Z,No,B,S,20,1,0,
8838,1033,20200208,2020-W07,Paid,191,Z,Yes,E,F1,3,4,0,4.00
8840,7085,20200208,2020-W07,Paid,56,Z,Yes,B,F2,1,1,0,
8841,6482,20200211,2020-W07,Paid,19,Z,Yes,G,F2,7,4,0,
8845,11604,20200210,2020-W07,Paid,143,Z,Yes,B,F1,3,0,0,
8848,11087,20200209,2020-W07,Paid,1,X,Yes,F,A1,39,1,0,
8851,21296,20200209,2020-W07,Paid,7,Z,Yes,D,F2,2,0,0,
8854,22016,20200212,2020-W07,Paid,102,W,Yes,D,H,22,17,1,3.00
8855,6471,20200211,2020-W07,Paid,6,Z,Yes,B,O,1,0,0,
8858,8204,20200210,2020-W07,Paid,5,Z,Yes,D,F1,55,54,0,4.00
8860,9000,20200211,2020-W07,Paid,5,X,Yes,A,F1,18,9,0,3.67
8865,19069,20200209,2020-W07,Paid,26,Z,Yes,F,S,41,10,0,
8866,21712,20200210,2020-W07,Paid,5,Z,No,D,F3,14,2,1,3.50
8867,2070,20200208,2020-W07,Paid,1,Z,Yes,B,F2,3,0,0,
8868,4823,20200209,2020-W07,Paid,5,Z,Yes,D,O,65,4,0,
8875,17298,20200211,2020-W07,Paid,13,Z,No,B,D,57,35,0,
8881,10336,20200209,2020-W07,Paid,13,W,No,G,F2,1,0,0,
8889,4400,20200209,2020-W07,Paid,3,Z,No,D,F2,5,0,0,
8895,16086,20200210,2020-W07,Paid,23,W,Yes,F,H,25,18,1,
8898,14732,20200208,2020-W07,Paid,5,W,Yes,D,I,26,8,0,
8899,22414,20200209,2020-W07,Paid,99,Z,Yes,C,F2,10,7,1,3.60
8902,20418,20200210,2020-W07,Paid,5,Z,No,G,F3,50,8,0,
8904,8682,20200210,2020-W07,Paid,1,W,Yes,G,O,7,0,0,
8905,4410,20200208,2020-W07,Paid,333,Z,No,D,F2,7,5,1,1.00
8909,2056,20200208,2020-W07,Paid,5,Z,Yes,B,D,3,1,1,3.33
8910,23392,20200208,2020-W07,Paid,1,Z,Yes,G,O,10,0,0,
8917,15656,20200210,2020-W07,Paid,5,W,Yes,F,F2,3,0,0,
8918,6888,20200209,2020-W07,Paid,2,Z,Yes,B,I,2,1,0,
8919,4534,20200208,2020-W07,Unpaid,,Z,No,F,H,1,0,0,
8926,14318,20200210,2020-W07,Paid,5,Z,Yes,B,S,59,4,0,
8927,17519,20200210,2020-W07,Paid,5,W,No,G,A1,30,17,0,
8929,65,20200210,2020-W07,Paid,5,W,Yes,D,O,21,7,0,
8930,20445,20200211,2020-W07,Paid,1,W,Yes,B,S,2,0,0,
8932,23921,20200210,2020-W07,Paid,22,Z,Yes,D,S,5,1,0,4.00
8937,22061,20200208,2020-W07,Paid,19,Z,Yes,E,O,4,3,0,
8938,17174,20200208,2020-W07,Paid,65,W,No,G,F3,20,1,0,
8939,19622,20200208,2020-W07,Paid,2,Z,Yes,B,S,6,3,0,
8940,5292,20200209,2020-W07,Paid,8,W,Yes,F,F3,39,11,0,4.00
8944,6599,20200208,2020-W07,Paid,2,W,Yes,B,H,64,0,0,
8954,14196,20200211,2020-W07,Paid,46,Z,Yes,F,D,0,0,0,
8955,7966,20200210,2020-W07,Paid,15,Z,Yes,F,D,59,44,0,
8962,11988,20200210,2020-W07,Paid,1,X,Yes,G,H,10,0,0,
8966,13248,20200209,2020-W07,Paid,2,W,Yes,F,H,23,1,0,
8968,10767,20200208,2020-W07,Paid,1,Z,Yes,G,F2,18,3,0,3.82
8970,12103,20200212,2020-W07,Paid,5,Z,No,F,O,56,11,0,
8973,19521,20200208,2020-W07,Paid,20,Z,Yes,D,A2,31,13,0,
8976,23552,20200209,2020-W07,Paid,5,W,Yes,G,F2,58,54,0,3.56
8978,9196,20200212,2020-W07,Paid,1,X,Yes,F,F2,8,1,0,
8982,12878,20200212,2020-W07,Paid,22,V,Yes,B,F2,3,0,0,
8984,24178,20200208,2020-W07,Paid,12,W,Yes,G,F2,38,4,0,3.64
8986,5588,20200212,2020-W07,Paid,5,Z,No,F,D,4,1,0,
8987,22607,20200210,2020-W07,Paid,2,Z,Yes,B,A2,3,1,0,
8990,19038,20200210,2020-W07,Paid,463,W,No,G,O,1,0,0,
8991,14719,20200211,2020-W07,Paid,4,W,Yes,F,F2,3,1,0,
8992,11106,20200212,2020-W07,Paid,2,Z,No,B,I,10,4,0,
8994,7343,20200210,2020-W07,Paid,5,W,Yes,G,O,15,1,0,
9006,21384,20200212,2020-W07,Paid,5,Z,No,B,A2,40,15,0,4.00
9007,23168,20200208,2020-W07,Paid,1,X,Yes,F,F2,3,0,0,3.50
9008,3303,20200211,2020-W07,Paid,19,W,No,B,A2,9,4,0,3.50
9009,6198,20200208,2020-W07,Paid,5,W,No,G,F1,1,0,0,
9011,19181,20200210,2020-W07,Paid,1,X,Yes,D,I,11,0,0,
9012,4964,20200211,2020-W07,Paid,19,Z,No,D,S,34,5,0,3.50
9018,4514,20200208,2020-W07,Paid,531,Z,Yes,D,O,3,1,0,
9025,22504,20200209,2020-W07,Paid,5,Z,Yes,F,H,46,22,0,
9026,8525,20200211,2020-W07,Paid,5,Z,No,D,F1,55,1,0,
9027,16763,20200208,2020-W07,Unpaid,,Z,Yes,A,F2,4,0,0,
9028,10370,20200210,2020-W07,Paid,321,Z,No,F,H,30,18,0,
9029,14054,20200211,2020-W07,Paid,5,W,Yes,F,D,60,28,0,4.00
9039,6395,20200210,2020-W07,Paid,5,W,Yes,G,F1,21,0,0,
9043,8905,20200211,2020-W07,Paid,15,Z,Yes,B,H,52,2,0,3.67
9045,17262,20200209,2020-W07,Paid,5,Z,Yes,E,A1,6,5,0,
9053,15520,20200210,2020-W07,Paid,2,Z,Yes,G,F1,5,1,0,4.00
9056,14572,20200208,2020-W07,Paid,4,Z,Yes,B,F2,4,2,0,3.67
9057,1255,20200208,2020-W07,Paid,1,X,Yes,B,A2,6,5,0,3.00
9058,24449,20200211,2020-W07,Paid,1,Z,Yes,F,F2,58,1,0,2.56
9062,22898,20200208,2020-W07,Paid,5,Z,Yes,B,F2,14,0,0,
9065,24628,20200208,2020-W07,Unpaid,,W,Yes,B,F2,7,1,0,
9066,17059,20200210,2020-W07,Paid,2,Z,Yes,C,O,22,19,0,
9068,20761,20200208,2020-W07,Unpaid,,W,No,E,S,1,0,0,
9072,4229,20200209,2020-W07,Paid,2,Z,Yes,B,E,44,8,0,4.00
9073,200,20200212,2020-W07,Paid,26,W,No,B,F2,46,9,1,
9075,9968,20200209,2020-W07,Paid,3,W,No,G,H,59,1,0,
